UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),POSTED_BY_Dealer,POSTED_BY_Owner,BHK_OR_RK_RK
False,True,4,2850.4359489999997,True,True,28.629811,77.434197,85.0,False,True,False
False,False,3,1125.065411,True,True,13.09,80.27,43.0,False,True,False
False,False,3,2137.254902,True,True,28.394375,77.35722700000001,87.2,True,False,False
False,False,1,600.0,True,True,28.686091,77.334644,19.5,False,True,False
False,True,4,2799.865606,True,True,19.049214000000003,73.072916,500.0,True,False,False
False,False,1,570.1161847999999,True,True,18.96667,72.83333,21.1,True,False,False
True,True,4,2167.24537,False,True,30.662283,76.822397,74.9,True,False,False
False,False,1,650.0436596,True,True,24.69028,78.41889,67.0,True,False,False
False,True,3,1600.853789,True,True,30.662283,76.822397,60.0,True,False,False
True,True,2,1208.108108,False,True,21.143354,72.770931,44.7,True,False,False
True,False,6,2040.081603,False,True,22.5,88.35,170.0,True,False,False
True,True,2,852.0630661,False,True,25.879721,86.587391,25.4,True,False,False
True,False,3,994.585352,False,False,23.059889,80.151852,34.9,False,False,False
False,False,2,1150.086256,True,True,30.74,76.65,20.0,False,True,False
True,True,1,349.9840916,False,True,19.147866,72.932609,33.0,True,False,False
True,True,3,1419.86456,False,True,21.17,72.83,62.9,True,False,False
False,False,2,740.0098667999999,True,True,18.347616,73.586463,30.0,False,True,False
False,False,2,750.0,True,True,28.63676,77.36315,45.0,False,True,False
False,False,3,2068.965517,True,True,26.930121000000003,75.790763,120.0,True,False,False
False,True,2,1099.958752,True,True,19.09188,72.889342,160.0,True,False,False
False,False,1,530.0353357,True,True,19.283359,72.864964,51.0,True,False,False
False,True,3,1426.6842800000002,True,True,12.91716,80.19287,75.6,True,False,False
False,False,3,1608.884074,True,True,13.036,77.6226,89.1,True,False,False
False,False,2,738.467219,True,True,19.103831,72.837361,320.0,True,False,False
False,False,2,951.0869565,True,True,31.527088,75.907993,28.0,False,True,False
True,False,2,1020.040802,False,True,19.1759,72.9522,170.0,True,False,False
False,True,1,564.8648649,True,True,26.91868,75.750399,20.9,True,False,False
False,False,2,1260.005929,True,True,30.715967,76.755347,170.0,True,False,False
False,True,2,1046.666667,True,False,13.0983,80.1622,47.1,True,False,False
False,False,2,1000.0,True,True,22.33,77.1,22.0,False,True,False
True,False,2,1050.013816,False,True,26.109987,91.748271,38.0,False,True,False
False,False,3,1665.03428,True,True,28.577672999999997,77.389781,85.0,True,False,False
False,False,2,1014.925373,True,True,22.461348,88.318428,34.0,True,False,False
True,False,2,635.00127,False,True,24.69028,78.41889,150.0,True,False,False
False,False,3,1823.134954,True,True,28.526624,77.37671800000001,87.0,True,False,False
False,False,1,446.09665430000007,True,True,23.2257,72.51679,18.0,False,True,False
False,False,2,1266.163793,True,True,20.486196,72.87591,23.5,False,True,False
False,True,3,1862.486419,True,True,12.8458,77.6727,120.0,False,True,False
True,False,3,1209.628644,False,True,22.54111,88.33778000000001,100.0,True,False,False
False,True,2,1150.0,True,True,28.576117,77.382136,46.0,True,False,False
True,False,1,650.026001,False,True,19.161955,72.839616,87.5,True,False,False
False,False,3,1399.956924,True,True,22.506447,88.363636,130.0,True,False,False
False,False,1,650.0,True,True,20.386816,72.90114799999999,19.5,False,True,False
False,False,3,1500.0,True,True,18.558319,73.77588,120.0,True,False,False
True,False,4,2777.006387,False,True,26.90595,83.97721899999999,100.0,True,False,False
True,False,2,1002.903141,False,True,12.89911,80.169,38.0,True,False,False
True,True,2,765.7869933999999,False,True,21.0,77.0,32.5,False,True,False
False,True,3,1500.0,True,True,28.698133,77.335746,42.9,True,False,False
False,True,2,890.0876601,True,True,22.692567,75.84169,66.0,True,False,False
False,True,2,850.0303582,True,True,26.900926,75.775927,28.0,True,False,False
False,True,3,1744.732251,True,True,28.480312,77.107771,130.0,True,False,False
True,False,3,1216.666667,False,False,26.675324,88.36301,29.2,True,False,False
False,False,3,1300.142248,True,True,28.57,77.32,45.7,True,False,False
False,False,2,1224.183252,True,True,28.63676,77.36315,65.2,True,False,False
False,True,2,1179.166667,True,True,28.567633,77.383124,56.6,False,True,False
False,False,3,1947.690595,True,True,10.782597,79.842124,70.0,False,True,False
False,False,3,1312.241596,True,True,26.807408,75.83865899999999,73.0,False,True,False
False,True,2,2008.002001,True,True,18.452663,73.93104,80.3,True,False,False
True,True,2,650.0797825,False,True,19.18,72.96333,110.0,True,False,False
False,False,3,1658.202923,True,True,18.96,72.82,160.0,True,False,False
False,False,2,980.0718719,True,True,22.594985,88.38598,60.0,False,True,False
False,False,2,1038.062284,True,True,13.08389,80.27,42.0,False,True,False
False,False,2,750.0750075,True,True,26.222194,78.22545500000001,25.0,False,True,False
True,True,2,1478.237065,False,True,30.662283,76.822397,54.0,True,False,False
False,False,2,616.0616062,True,True,12.78627,80.22041999999999,28.0,False,True,False
False,False,4,2020.416844,True,True,12.995285,77.766797,95.0,False,True,False
False,True,3,1494.7947359999998,True,True,28.5035,77.426447,76.1,True,False,False
False,False,3,1285.152706,True,True,22.788421,86.180615,85.0,True,False,False
False,False,2,1041.5633369999998,True,True,18.58584,73.471734,210.0,True,False,False
True,True,2,786.7647059,False,True,28.340575,77.348933,21.4,True,False,False
False,False,2,1240.046991,True,True,24.69028,78.41889,95.0,True,False,False
False,False,2,790.2735562,True,True,28.2102,76.8606,13.0,True,False,False
False,False,3,2100.023334,True,True,19.255098,72.9815265,270.0,True,False,False
False,False,2,1046.1538460000002,True,True,30.712867,76.648557,23.8,True,False,False
False,False,2,866.6666667000002,True,True,23.6667,86.9333,16.9,True,False,False
False,False,2,1107.419712,True,True,19.038205,73.06612,130.0,True,False,False
False,False,3,1345.191773,True,True,13.022383,76.13309699999999,48.4,False,True,False
False,False,3,1607.205934,True,True,12.762714,77.766821,91.0,False,True,False
False,True,3,1525.287664,True,True,28.340575,77.348933,57.0,False,True,False
True,True,3,1400.0,False,True,19.1759,72.9522,210.0,True,False,False
True,True,1,570.0087694,False,False,19.283359,72.864964,39.0,True,False,False
False,False,2,772.4447878,True,True,19.014858,72.8662,220.0,True,False,False
False,False,2,1046.413502,True,True,30.768683000000003,76.650876,24.8,True,False,False
False,False,2,1150.306748,True,True,30.723932,76.67447299999999,30.0,False,True,False
False,True,2,1118.956255,True,True,18.5993,73.7625,72.9,True,False,False
False,False,3,1750.016827,True,True,19.1955,72.8728,260.0,True,False,False
True,True,2,1272.009715,False,True,30.662283,76.822397,41.9,True,False,False
False,False,2,1250.0,True,True,19.894104,102.136839,52.0,False,True,False
False,True,3,1895.184684,True,True,28.506454,77.40956800000001,98.0,True,False,False
False,True,2,1139.860937,True,True,12.880475,75.022346,100.0,True,False,False
False,True,2,1009.782266,True,True,19.147866,72.932609,160.0,True,False,False
False,True,2,1099.937146,True,True,28.629811,77.434197,35.0,False,True,False
False,False,3,1948.051948,True,True,13.055985,77.622157,150.0,False,True,False
False,False,1,695.1340616,True,True,18.96667,72.83333,21.0,True,False,False
True,True,2,1020.061204,False,True,17.88639,83.44711,30.0,False,True,False
False,True,3,1389.908738,True,True,18.996549,72.842967,530.0,True,False,False
False,False,3,1934.576152,True,True,26.930121000000003,75.790763,110.0,True,False,False
True,True,2,1067.362429,False,False,12.934997,77.61585699999999,67.5,False,False,False
True,False,3,1525.658807,False,True,10.52,76.21,55.0,False,True,False
False,False,2,1354.025622,True,True,19.05871,72.89969,260.0,True,False,False
False,False,4,2200.055417,True,True,28.995663,77.077794,79.4,False,True,False
True,True,1,635.5263158,False,False,13.143933,77.667304,48.3,True,False,False
False,False,2,1100.21526,True,True,12.90025,77.60103000000001,46.0,True,False,False
True,False,2,1200.192031,False,True,26.91667,75.86667,50.0,False,True,False
False,False,2,1050.126015,True,True,18.558319,73.77588,75.0,True,False,False
False,False,2,1351.097767,True,True,12.915026,77.668562,72.0,True,False,False
False,True,3,1750.059661,True,True,19.147866,72.932609,220.0,True,False,False
False,False,3,2400.0,True,True,21.208232,81.324676,45.0,False,True,False
False,False,1,617.053104,True,True,22.24124,73.200301,16.5,False,True,False
False,False,3,1350.024546,True,True,9.930471,76.271273,55.0,False,True,False
False,False,3,1600.196947,True,True,12.86,77.786,65.0,False,True,False
False,False,3,1335.667834,True,True,12.95161,80.14097,80.1,True,False,False
False,False,2,1200.0,True,True,13.063752,77.605027,75.0,True,False,False
False,True,2,1250.0,True,True,12.9381,77.7042,87.0,False,True,False
True,False,1,570.018717,False,True,24.69028,78.41889,33.5,True,False,False
False,False,2,1050.283861,True,True,30.664299,76.817624,25.9,True,False,False
False,False,2,1050.1500210000002,True,True,12.96991,77.59796,49.0,True,False,False
True,True,4,6363.636364,False,False,20.013202,73.75309399999999,350.0,False,False,False
True,False,3,1600.0,False,True,19.18,72.96333,160.0,True,False,False
False,False,2,987.5567845,True,True,19.256471,72.868815,100.0,True,False,False
False,False,3,1898.493862,True,True,12.86,77.786,150.0,True,False,False
False,False,2,1078.079059,True,True,18.490507,73.818086,66.0,True,False,False
False,False,2,1064.5848119999998,True,True,19.042482999999997,73.06637099999999,120.0,True,False,False
False,True,1,738.8642601,True,True,21.15389,79.08306,35.0,True,False,False
True,True,2,67600.0,False,False,12.946431,80.23938299999999,5070.0,True,False,False
False,False,3,1609.0693,True,True,12.9077,77.6755,88.0,False,True,False
False,False,3,1500.150015,True,True,12.86,77.786,100.0,False,True,False
True,True,3,1603.07791,False,True,12.8855,77.5638,150.0,True,False,False
False,True,2,1027.882798,True,True,24.69028,78.41889,87.0,True,False,False
False,False,2,861.0086100999999,True,True,15.28669,73.96978,28.0,False,True,False
True,True,2,663.1592909,False,True,19.1955,72.8728,150.0,True,False,False
False,False,1,600.0,True,True,20.75,78.61667,15.0,False,True,False
False,True,4,1899.335233,True,True,28.392384999999997,77.035763,120.0,True,False,False
False,False,2,820.6811654,True,True,24.69028,78.41889,140.0,True,False,False
True,True,1,675.9366551,False,True,13.23,77.7,35.0,True,False,False
False,True,2,1433.121019,True,True,28.536585,77.383669,72.0,False,True,False
False,False,2,975.2925878,True,True,28.66667,77.41667,30.0,False,True,False
False,False,1,600.0,True,True,24.395822,78.989627,15.0,False,True,False
False,True,2,1100.110011,True,True,23.185756,77.498465,30.0,False,True,False
False,False,2,593.6568176,True,True,28.874383,77.113251,21.9,True,False,False
True,False,3,1761.855821,False,True,18.558319,73.77588,120.0,True,False,False
False,False,1,640.0,True,True,18.65367,72.88305600000001,20.0,False,True,False
False,False,4,1434.926101,True,True,28.9196,76.8972,100.0,False,True,False
False,False,2,1235.154394,True,True,28.995663,77.077794,26.0,False,True,False
False,False,3,1509.718499,True,True,13.219742000000002,76.698537,90.1,True,False,False
False,False,2,1193.058568,True,True,18.5438,73.9438,77.0,True,False,False
False,False,2,1299.778761,True,True,20.257482999999997,85.780142,47.0,True,False,False
False,True,1,644.983462,True,True,19.18,72.96333,58.5,True,False,False
False,True,2,1294.28895,True,True,19.1145,72.8712,240.0,True,False,False
False,False,3,1800.055386,True,True,28.153836,77.31698399999999,65.0,False,True,False
True,True,3,876.1288582999998,False,False,19.222101,72.988231,130.0,True,False,False
True,True,2,780.141844,False,True,18.5823,73.983,33.0,True,False,False
True,True,1,374.94993989999995,False,False,19.1983,72.8409,74.9,True,False,False
False,False,2,452.173913,True,True,21.168661,72.969258,10.4,True,False,False
True,True,1,312.2020972,False,True,28.365512,77.34630600000001,13.1,True,False,False
False,True,2,1152.073733,True,True,19.18,72.96333,120.0,True,False,False
True,True,2,1100.352113,False,True,19.068492000000003,72.898896,150.0,True,False,False
False,False,3,2620.485359,True,True,12.91668,77.59196,230.0,True,False,False
False,True,3,1866.404715,True,True,13.0306,77.6485,76.0,True,False,False
False,False,3,1896.551724,True,False,9.576452,76.51861,110.0,False,False,False
True,True,2,950.0391193,False,True,19.222101,72.988231,85.0,True,False,False
False,False,2,1201.034738,True,True,12.9657,77.7188,65.0,False,True,False
False,False,3,1666.203832,True,True,22.31055,73.1695,60.0,True,False,False
False,False,3,1400.098831,True,True,26.854743,80.920018,85.0,False,True,False
False,True,2,830.6294614,True,True,24.0447,78.9592,320.0,True,False,False
False,True,2,1225.4901960000002,True,True,12.989437,77.71780600000001,100.0,True,False,False
False,False,4,4800.0,True,True,13.050999999999998,77.5962,390.0,True,False,False
True,True,3,2229.746677,False,True,26.781747999999997,81.006714,88.9,True,False,False
False,False,3,1236.418134,True,True,22.486821,88.233267,33.0,True,False,False
False,False,3,1880.2679920000005,True,True,22.318485,73.162544,87.0,False,True,False
False,True,3,1753.5469469999998,True,True,28.59632,77.38143000000001,110.0,False,True,False
False,True,2,1020.015396,True,True,12.96991,77.59796,53.0,True,False,False
False,False,4,2979.392535,True,True,19.097244,72.846785,720.0,True,False,False
False,False,4,2249.028828,True,True,18.496129,73.892902,220.0,True,False,False
False,False,2,1105.827712,True,True,19.162174,73.000997,200.0,True,False,False
False,False,3,1489.212008,True,True,12.91716,80.19287,63.5,True,False,False
False,True,2,1119.728551,True,True,21.142359,72.862596,23.1,False,True,False
False,False,2,1014.292301,True,True,23.698756,86.93168,22.0,False,True,False
False,False,1,400.0,True,True,27.98889,76.38833000000001,10.0,False,True,False
False,True,2,1080.080235,True,True,19.019169,73.01408599999999,140.0,True,False,False
False,False,3,1410.25641,True,True,28.716907,77.12469899999999,110.0,True,False,False
False,False,2,772.68431,True,True,22.483287,88.263398,32.7,False,True,False
True,False,1,680.2721088,False,True,19.7833,72.7833,14.0,False,True,False
False,False,2,1000.0,True,True,18.558319,73.77588,75.0,True,False,False
False,False,3,1760.0,True,True,35.373870000000004,132.764401,110.0,False,True,False
False,False,2,1250.0,True,True,12.96991,77.59796,58.0,False,True,False
False,True,3,1630.139467,True,True,12.9077,77.6755,90.0,False,True,False
False,False,2,1000.0,True,True,12.919987,77.489265,40.0,False,True,False
True,True,1,495.28301889999995,False,False,18.651598,73.735448,42.0,False,False,False
False,True,2,637.3882627,True,False,13.05,80.11,32.8,True,False,False
False,False,3,1304.915181,True,True,19.126499,72.99956,150.0,True,False,False
False,False,2,965.0053022,True,True,24.69028,78.41889,91.0,True,False,False
False,False,2,1385.041551,True,True,21.151992,72.81002,55.0,True,False,False
False,False,2,1170.117012,True,True,12.952357,77.72250600000001,65.0,True,False,False
False,True,2,1256.1909050000002,True,False,23.22533,72.619511,27.9,False,False,False
True,True,1,414.9715216,False,False,24.6902,78.416,51.0,True,False,False
False,False,3,1043.364852,True,True,19.249861,72.96386600000001,160.0,True,False,False
False,False,3,1478.8524109999998,True,True,22.294094,73.23368599999999,50.0,False,True,False
False,False,2,938.4057971,True,True,23.928951,86.523706,25.9,False,True,False
